feature,importance
"value__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)",0.00036248899846432007
"value__fft_coefficient__attr_""real""__coeff_13",0.0003611857412615034
"value__fft_coefficient__attr_""imag""__coeff_17",0.00036028299127813154
"value__fft_coefficient__attr_""real""__coeff_15",0.0003588689950403465
"value__fft_coefficient__attr_""angle""__coeff_9",0.00035867504589986527
"value__fft_coefficient__attr_""real""__coeff_14",0.00035821008465238084
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.2",0.0003577442928143322
"value__fft_coefficient__attr_""abs""__coeff_30",0.0003575722727585058
"value__fft_coefficient__attr_""imag""__coeff_15",0.00035727206699318076
value__ratio_beyond_r_sigma__r_6,0.0003552494604289982
"value__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)",0.000355201963693231
"value__fft_coefficient__attr_""imag""__coeff_12",0.00035411408391749626
"value__fft_coefficient__attr_""imag""__coeff_13",0.0003540894024239115
"value__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)",0.0003525454345693228
"value__fft_coefficient__attr_""imag""__coeff_23",0.00034771716346447844
"value__fft_coefficient__attr_""real""__coeff_19",0.0003467908383937869
"value__fft_coefficient__attr_""imag""__coeff_25",0.0003449081533008874
"value__fft_coefficient__attr_""imag""__coeff_14",0.0003446758252626265
"value__fft_coefficient__attr_""imag""__coeff_18",0.00034439118691386626
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.6",0.0003429415081612064
"value__fft_coefficient__attr_""real""__coeff_26",0.00034175305578544043
"value__fft_coefficient__attr_""angle""__coeff_15",0.0003414196915604597
"value__fft_coefficient__attr_""angle""__coeff_19",0.0003413976735367077
"value__fft_coefficient__attr_""real""__coeff_18",0.00034095583899973095
"value__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)",0.0003408101429148292
"value__fft_coefficient__attr_""real""__coeff_16",0.00034073918191896037
"value__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)",0.00034044608347597445
"value__fft_coefficient__attr_""angle""__coeff_16",0.0003402133080104358
"value__fft_coefficient__attr_""real""__coeff_24",0.0003391773703700074
"value__fft_coefficient__attr_""imag""__coeff_16",0.0003384128057025109
"value__fft_coefficient__attr_""angle""__coeff_21",0.00033822115326587074
"value__fft_coefficient__attr_""real""__coeff_21",0.0003371275010608395
"value__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)",0.00033624235221531344
"value__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)",0.0003342217441805708
"value__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)",0.00033371562072999117
"value__fft_coefficient__attr_""imag""__coeff_22",0.0003334522011232209
"value__fft_coefficient__attr_""abs""__coeff_37",0.00033320138028846753
"value__fft_coefficient__attr_""angle""__coeff_11",0.0003329645001288982
"value__fft_coefficient__attr_""angle""__coeff_18",0.0003327730252465669
"value__fft_coefficient__attr_""real""__coeff_20",0.00033276737965780306
"value__fft_coefficient__attr_""real""__coeff_25",0.0003327415846455314
"value__fft_coefficient__attr_""angle""__coeff_12",0.00033200101962598016
"value__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)",0.00033175404053927964
"value__fft_coefficient__attr_""real""__coeff_28",0.0003311050166137542
"value__fft_coefficient__attr_""real""__coeff_27",0.00033042421306339625
"value__fft_coefficient__attr_""imag""__coeff_20",0.0003295117751443056
"value__fft_coefficient__attr_""imag""__coeff_27",0.00032936258873212743
"value__fft_coefficient__attr_""angle""__coeff_20",0.0003284126162316094
"value__fft_coefficient__attr_""angle""__coeff_23",0.0003282711220319101
"value__fft_coefficient__attr_""real""__coeff_17",0.0003265129788783479
"value__fft_coefficient__attr_""angle""__coeff_14",0.00032545551422430115
"value__fft_coefficient__attr_""angle""__coeff_10",0.0003253981241283032
"value__fft_coefficient__attr_""imag""__coeff_21",0.0003233321142086914
"value__fft_coefficient__attr_""real""__coeff_22",0.00032298778502885556
"value__fft_coefficient__attr_""angle""__coeff_17",0.00032282737222760635
"value__fft_coefficient__attr_""imag""__coeff_19",0.000321183514485254
value__ratio_beyond_r_sigma__r_7,0.00032031652254122786
"value__fft_coefficient__attr_""angle""__coeff_25",0.00032014351770452807
"value__fft_coefficient__attr_""angle""__coeff_26",0.000319319559528953
"value__fft_coefficient__attr_""angle""__coeff_13",0.00031849871072184483
"value__fft_coefficient__attr_""imag""__coeff_28",0.00031724580602764704
"value__fft_coefficient__attr_""angle""__coeff_28",0.00031722719164341056
"value__fft_coefficient__attr_""imag""__coeff_24",0.00031684486616504186
"value__fft_coefficient__attr_""imag""__coeff_26",0.00031636437886160764
"value__fft_coefficient__attr_""angle""__coeff_24",0.00031623793565388236
"value__fft_coefficient__attr_""angle""__coeff_22",0.0003147125222304051
"value__fft_coefficient__attr_""abs""__coeff_32",0.000314541179097757
"value__fft_coefficient__attr_""real""__coeff_23",0.0003102613357183242
"value__fft_coefficient__attr_""angle""__coeff_27",0.0003100948425352136
"value__fft_coefficient__attr_""real""__coeff_29",0.0003068452578848858
"value__fft_coefficient__attr_""real""__coeff_30",0.0003010192368397663
"value__fft_coefficient__attr_""angle""__coeff_30",0.00029842734902675274
"value__fft_coefficient__attr_""imag""__coeff_29",0.00029809327878747654
"value__fft_coefficient__attr_""abs""__coeff_38",0.00029616169210336504
"value__fft_coefficient__attr_""angle""__coeff_29",0.0002930643315610678
"value__fft_coefficient__attr_""abs""__coeff_36",0.00029013957180985876
"value__fft_coefficient__attr_""imag""__coeff_30",0.00028645966872192015
"value__fft_coefficient__attr_""real""__coeff_33",0.0002856201637710546
"value__fft_coefficient__attr_""real""__coeff_31",0.00028543891745003467
"value__fft_coefficient__attr_""abs""__coeff_40",0.00028304614391702604
"value__fft_coefficient__attr_""angle""__coeff_31",0.00027801633319304663
"value__fft_coefficient__attr_""abs""__coeff_98",0.00027787811640726974
"value__fft_coefficient__attr_""abs""__coeff_45",0.0002775533516413679
"value__fft_coefficient__attr_""abs""__coeff_99",0.00027674676685771825
"value__fft_coefficient__attr_""abs""__coeff_35",0.0002746505647887466
"value__fft_coefficient__attr_""real""__coeff_32",0.0002739363445075511
"value__fft_coefficient__attr_""angle""__coeff_32",0.0002712968070272778
"value__fft_coefficient__attr_""imag""__coeff_32",0.00026719491145826943
"value__fft_coefficient__attr_""imag""__coeff_31",0.00026620157959330806
"value__fft_coefficient__attr_""real""__coeff_34",0.0002607100277008823
"value__fft_coefficient__attr_""angle""__coeff_33",0.00025971936335940376
"value__fft_coefficient__attr_""abs""__coeff_91",0.00025781115692624954
"value__fft_coefficient__attr_""abs""__coeff_39",0.00025320822870752806
"value__fft_coefficient__attr_""real""__coeff_36",0.0002510377140182371
"value__fft_coefficient__attr_""angle""__coeff_34",0.0002478058252069519
"value__fft_coefficient__attr_""abs""__coeff_77",0.00024358173483269598
"value__fft_coefficient__attr_""real""__coeff_35",0.00024295949612854062
"value__fft_coefficient__attr_""abs""__coeff_42",0.00024281300278169567
"value__fft_coefficient__attr_""imag""__coeff_33",0.00024069990563110365
"value__fft_coefficient__attr_""imag""__coeff_34",0.0002404144226795694
"value__fft_coefficient__attr_""abs""__coeff_44",0.00023743046302089353
"value__fft_coefficient__attr_""imag""__coeff_36",0.00023738186313499763
"value__fft_coefficient__attr_""abs""__coeff_41",0.000234524510708172
"value__fft_coefficient__attr_""imag""__coeff_37",0.00023081979643053215
"value__fft_coefficient__attr_""real""__coeff_37",0.00022988424929718337
"value__fft_coefficient__attr_""imag""__coeff_35",0.0002282818604978977
"value__fft_coefficient__attr_""angle""__coeff_35",0.000223183876283251
"value__fft_coefficient__attr_""angle""__coeff_36",0.0002191545322220404
"value__fft_coefficient__attr_""angle""__coeff_37",0.00021718638606428147
"value__fft_coefficient__attr_""abs""__coeff_46",0.00021625193666841786
"value__fft_coefficient__attr_""real""__coeff_38",0.0002136083494043114
"value__fft_coefficient__attr_""imag""__coeff_38",0.00021072582892631955
"value__fft_coefficient__attr_""angle""__coeff_38",0.00020792087274186112
value__variance_larger_than_standard_deviation,0.0002062898167128918
"value__fft_coefficient__attr_""real""__coeff_39",0.0002053503751173023
"value__fft_coefficient__attr_""abs""__coeff_62",0.00020393776192104607
"value__fft_coefficient__attr_""abs""__coeff_51",0.00020367450091254556
"value__fft_coefficient__attr_""imag""__coeff_40",0.00020336863410999302
"value__fft_coefficient__attr_""abs""__coeff_43",0.00020181454048745362
"value__fft_coefficient__attr_""angle""__coeff_39",0.00019853747432423791
"value__fft_coefficient__attr_""abs""__coeff_68",0.00019826817788458218
"value__fft_coefficient__attr_""real""__coeff_40",0.00019804176122621955
"value__fft_coefficient__attr_""angle""__coeff_40",0.0001977438096254149
"value__fft_coefficient__attr_""imag""__coeff_39",0.0001976403622996394
"value__fft_coefficient__attr_""abs""__coeff_89",0.00019450854819595212
"value__fft_coefficient__attr_""angle""__coeff_41",0.00019349239683111227
"value__fft_coefficient__attr_""imag""__coeff_41",0.0001878028824083048
"value__fft_coefficient__attr_""real""__coeff_41",0.00018304992138117645
"value__fft_coefficient__attr_""real""__coeff_42",0.00018301116016501278
"value__fft_coefficient__attr_""angle""__coeff_42",0.00018194214330962937
"value__fft_coefficient__attr_""abs""__coeff_53",0.00018138369383527856
"value__fft_coefficient__attr_""abs""__coeff_61",0.00017919509378752006
"value__fft_coefficient__attr_""abs""__coeff_85",0.00017620738248585682
"value__fft_coefficient__attr_""imag""__coeff_42",0.00017469725072183424
"value__fft_coefficient__attr_""angle""__coeff_43",0.00017443432707622147
"value__fft_coefficient__attr_""abs""__coeff_86",0.00017091549523230614
"value__fft_coefficient__attr_""abs""__coeff_67",0.00017038406108624992
"value__fft_coefficient__attr_""real""__coeff_44",0.00017012982311079842
"value__fft_coefficient__attr_""abs""__coeff_97",0.00016938767100035636
"value__fft_coefficient__attr_""abs""__coeff_87",0.00016889731921865088
"value__fft_coefficient__attr_""abs""__coeff_92",0.00016885940640997565
"value__fft_coefficient__attr_""abs""__coeff_58",0.00016829914245185338
"value__fft_coefficient__attr_""abs""__coeff_65",0.0001682026525799517
"value__fft_coefficient__attr_""abs""__coeff_56",0.00016753254210243536
"value__fft_coefficient__attr_""imag""__coeff_43",0.00016718684154334897
"value__fft_coefficient__attr_""angle""__coeff_44",0.00016629744399811088
"value__fft_coefficient__attr_""abs""__coeff_60",0.00016561553260571084
"value__fft_coefficient__attr_""real""__coeff_43",0.000162565559592172
"value__fft_coefficient__attr_""abs""__coeff_54",0.00016225109376582174
"value__fft_coefficient__attr_""abs""__coeff_73",0.00016177774650286155
"value__fft_coefficient__attr_""abs""__coeff_47",0.00016112659177750232
"value__fft_coefficient__attr_""imag""__coeff_45",0.00015919263099825715
"value__fft_coefficient__attr_""abs""__coeff_70",0.0001574100349770762
"value__fft_coefficient__attr_""abs""__coeff_57",0.00015611794981133364
"value__fft_coefficient__attr_""abs""__coeff_50",0.0001561099629350348
"value__fft_coefficient__attr_""abs""__coeff_80",0.00015599282578633003
"value__fft_coefficient__attr_""abs""__coeff_71",0.00015567544034713818
"value__fft_coefficient__attr_""real""__coeff_45",0.00015543942077581353
"value__fft_coefficient__attr_""abs""__coeff_55",0.0001534008530282806
"value__fft_coefficient__attr_""abs""__coeff_72",0.00015259166633873968
"value__fft_coefficient__attr_""abs""__coeff_84",0.00015237174697855713
"value__fft_coefficient__attr_""abs""__coeff_59",0.00015164108677201977
"value__fft_coefficient__attr_""abs""__coeff_83",0.0001511901994100765
"value__fft_coefficient__attr_""abs""__coeff_76",0.00015091118113087171
"value__fft_coefficient__attr_""abs""__coeff_48",0.0001508692259034883
"value__fft_coefficient__attr_""angle""__coeff_45",0.0001496076949799891
"value__fft_coefficient__attr_""abs""__coeff_82",0.00014935264188438446
"value__fft_coefficient__attr_""imag""__coeff_44",0.00014784355014246694
"value__fft_coefficient__attr_""abs""__coeff_93",0.00014656154612114377
"value__fft_coefficient__attr_""angle""__coeff_46",0.00014619175934459225
"value__fft_coefficient__attr_""abs""__coeff_66",0.00014568840304143076
"value__fft_coefficient__attr_""abs""__coeff_69",0.0001456188079854033
"value__fft_coefficient__attr_""abs""__coeff_49",0.00014486835431471993
"value__fft_coefficient__attr_""abs""__coeff_95",0.00014431070073831729
"value__fft_coefficient__attr_""abs""__coeff_94",0.00014343329809377963
"value__fft_coefficient__attr_""abs""__coeff_96",0.0001403165011676429
"value__fft_coefficient__attr_""real""__coeff_46",0.00013969028546428466
"value__fft_coefficient__attr_""abs""__coeff_78",0.00013816759216634376
"value__fft_coefficient__attr_""abs""__coeff_90",0.0001368406248055756
"value__fft_coefficient__attr_""real""__coeff_47",0.00013617923060721429
"value__fft_coefficient__attr_""imag""__coeff_47",0.0001353616874930271
"value__fft_coefficient__attr_""imag""__coeff_46",0.00013522827407618038
"value__fft_coefficient__attr_""angle""__coeff_48",0.00013471684937465294
"value__fft_coefficient__attr_""angle""__coeff_47",0.0001344179028263337
"value__fft_coefficient__attr_""abs""__coeff_81",0.00013390356462303647
value__symmetry_looking__r_0.05,0.00013220522825488603
"value__fft_coefficient__attr_""abs""__coeff_75",0.00012871560624612327
"value__fft_coefficient__attr_""abs""__coeff_52",0.00012850009158571753
"value__fft_coefficient__attr_""abs""__coeff_64",0.00012747482643441944
"value__fft_coefficient__attr_""abs""__coeff_79",0.0001274132195455087
"value__fft_coefficient__attr_""abs""__coeff_63",0.00012562662631137426
"value__fft_coefficient__attr_""abs""__coeff_88",0.00012430490412215905
"value__fft_coefficient__attr_""abs""__coeff_74",0.00012036868370308732
"value__fft_coefficient__attr_""imag""__coeff_48",0.00012007731304244762
"value__fft_coefficient__attr_""angle""__coeff_76",0.000118763253971576
"value__fft_coefficient__attr_""real""__coeff_48",0.00011861020996558408
"value__fft_coefficient__attr_""real""__coeff_49",0.0001165516411672904
"value__fft_coefficient__attr_""real""__coeff_98",0.00011544614818802529
"value__fft_coefficient__attr_""angle""__coeff_69",0.00011422815087202503
"value__fft_coefficient__attr_""angle""__coeff_66",0.00011410672390953172
"value__fft_coefficient__attr_""real""__coeff_51",0.0001136184584446544
"value__fft_coefficient__attr_""real""__coeff_93",0.00011352827285181238
"value__fft_coefficient__attr_""angle""__coeff_49",0.00011208814017835416
"value__fft_coefficient__attr_""angle""__coeff_87",0.0001120418218771247
"value__fft_coefficient__attr_""angle""__coeff_72",0.0001109949308721706
"value__fft_coefficient__attr_""angle""__coeff_56",0.00011070927281565261
"value__fft_coefficient__attr_""angle""__coeff_55",0.00011044955696723454
"value__fft_coefficient__attr_""imag""__coeff_72",0.00011001236884128377
"value__fft_coefficient__attr_""angle""__coeff_65",0.00010966138747598345
"value__fft_coefficient__attr_""real""__coeff_54",0.00010965181426873084
"value__fft_coefficient__attr_""angle""__coeff_59",0.00010955473724444026
"value__fft_coefficient__attr_""imag""__coeff_76",0.00010937538786075687
"value__fft_coefficient__attr_""real""__coeff_71",0.00010904406440793937
"value__fft_coefficient__attr_""angle""__coeff_52",0.00010883250224484602
"value__fft_coefficient__attr_""angle""__coeff_82",0.00010877736041708529
"value__fft_coefficient__attr_""angle""__coeff_89",0.00010821079732491452
"value__fft_coefficient__attr_""angle""__coeff_51",0.00010810862387264147
"value__fft_coefficient__attr_""angle""__coeff_50",0.00010804309685052304
"value__fft_coefficient__attr_""angle""__coeff_90",0.00010784008608582712
"value__fft_coefficient__attr_""angle""__coeff_86",0.0001072761798380422
"value__fft_coefficient__attr_""angle""__coeff_78",0.0001071797393928652
"value__fft_coefficient__attr_""angle""__coeff_74",0.00010712164803597236
"value__fft_coefficient__attr_""angle""__coeff_97",0.00010700419498827196
"value__fft_coefficient__attr_""angle""__coeff_70",0.00010666057642822729
"value__fft_coefficient__attr_""real""__coeff_94",0.00010653791114254669
"value__fft_coefficient__attr_""angle""__coeff_92",0.00010613753084338614
"value__fft_coefficient__attr_""imag""__coeff_56",0.00010573788744421704
"value__fft_coefficient__attr_""imag""__coeff_57",0.00010563312735679957
"value__fft_coefficient__attr_""angle""__coeff_73",0.00010532375643553439
"value__fft_coefficient__attr_""angle""__coeff_57",0.00010520623915146889
"value__fft_coefficient__attr_""real""__coeff_57",0.00010519206731714794
"value__fft_coefficient__attr_""angle""__coeff_77",0.00010505632575087169
"value__fft_coefficient__attr_""angle""__coeff_67",0.00010464561722498363
"value__fft_coefficient__attr_""real""__coeff_77",0.00010464048481301872
"value__fft_coefficient__attr_""imag""__coeff_49",0.00010429561859295246
"value__fft_coefficient__attr_""imag""__coeff_78",0.000104257827800229
"value__fft_coefficient__attr_""angle""__coeff_79",0.00010412886428253607
"value__fft_coefficient__attr_""angle""__coeff_54",0.0001040960171284772
"value__fft_coefficient__attr_""angle""__coeff_53",0.00010409025981298985
"value__fft_coefficient__attr_""imag""__coeff_66",0.00010408965669229314
"value__fft_coefficient__attr_""imag""__coeff_75",0.00010405848570269167
"value__fft_coefficient__attr_""real""__coeff_64",0.00010402182638028153
"value__fft_coefficient__attr_""imag""__coeff_84",0.00010380982843198452
"value__fft_coefficient__attr_""imag""__coeff_60",0.00010380696379407584
"value__fft_coefficient__attr_""real""__coeff_58",0.00010379023292093043
"value__fft_coefficient__attr_""imag""__coeff_55",0.00010321138874743263
"value__fft_coefficient__attr_""imag""__coeff_80",0.0001029479715698159
"value__fft_coefficient__attr_""angle""__coeff_95",0.00010281588904297396
"value__fft_coefficient__attr_""imag""__coeff_86",0.00010273293007464799
"value__fft_coefficient__attr_""real""__coeff_59",0.0001027222381663609
"value__fft_coefficient__attr_""angle""__coeff_94",0.0001026042452197318
"value__fft_coefficient__attr_""real""__coeff_82",0.00010260171285807884
"value__fft_coefficient__attr_""real""__coeff_50",0.00010250973758509434
"value__fft_coefficient__attr_""imag""__coeff_58",0.00010230650740805498
"value__fft_coefficient__attr_""real""__coeff_52",0.00010226407712821004
"value__fft_coefficient__attr_""imag""__coeff_62",0.00010205134079455439
"value__fft_coefficient__attr_""imag""__coeff_92",0.00010203218449478059
"value__fft_coefficient__attr_""angle""__coeff_81",0.00010197890939440756
"value__fft_coefficient__attr_""angle""__coeff_80",0.00010192630066989585
"value__fft_coefficient__attr_""angle""__coeff_60",0.00010186981509576638
"value__fft_coefficient__attr_""angle""__coeff_71",0.00010177573696427939
"value__fft_coefficient__attr_""imag""__coeff_82",0.0001016915988907628
"value__fft_coefficient__attr_""imag""__coeff_90",0.0001016837061882997
"value__fft_coefficient__attr_""angle""__coeff_61",0.00010156925777916093
"value__fft_coefficient__attr_""real""__coeff_67",0.00010156840287906582
"value__fft_coefficient__attr_""real""__coeff_68",0.00010123323749471369
"value__fft_coefficient__attr_""angle""__coeff_58",0.0001011754523975761
"value__fft_coefficient__attr_""imag""__coeff_52",0.00010108116362613244
"value__fft_coefficient__attr_""imag""__coeff_65",0.0001010613590790889
"value__fft_coefficient__attr_""imag""__coeff_69",0.0001008185856016159
"value__fft_coefficient__attr_""angle""__coeff_96",0.00010071736192656319
"value__fft_coefficient__attr_""real""__coeff_56",0.0001006500159488337
"value__fft_coefficient__attr_""imag""__coeff_98",0.00010059685573656171
"value__fft_coefficient__attr_""imag""__coeff_53",0.00010058753094597434
"value__fft_coefficient__attr_""real""__coeff_65",0.00010048799366882322
"value__fft_coefficient__attr_""real""__coeff_72",0.00010040424456854815
"value__fft_coefficient__attr_""imag""__coeff_71",0.00010032978230179894
"value__fft_coefficient__attr_""real""__coeff_85",0.0001001894219411453
"value__fft_coefficient__attr_""angle""__coeff_99",9.984524481473567e-05
"value__fft_coefficient__attr_""real""__coeff_74",9.978756980122835e-05
"value__fft_coefficient__attr_""angle""__coeff_63",9.977771777782142e-05
"value__fft_coefficient__attr_""angle""__coeff_62",9.974752429912552e-05
"value__fft_coefficient__attr_""imag""__coeff_97",9.950848950228004e-05
"value__fft_coefficient__attr_""imag""__coeff_73",9.945792679968589e-05
"value__fft_coefficient__attr_""real""__coeff_76",9.944506672662171e-05
"value__fft_coefficient__attr_""real""__coeff_53",9.936521763446745e-05
"value__fft_coefficient__attr_""imag""__coeff_54",9.93205956745902e-05
"value__fft_coefficient__attr_""imag""__coeff_64",9.926856298529902e-05
"value__fft_coefficient__attr_""angle""__coeff_64",9.922855045964196e-05
"value__fft_coefficient__attr_""angle""__coeff_85",9.913643912152732e-05
"value__fft_coefficient__attr_""real""__coeff_80",9.90957654915877e-05
"value__fft_coefficient__attr_""imag""__coeff_61",9.905741049662176e-05
"value__fft_coefficient__attr_""real""__coeff_55",9.890256938155281e-05
"value__fft_coefficient__attr_""real""__coeff_87",9.888347366625209e-05
"value__fft_coefficient__attr_""real""__coeff_90",9.875161394396324e-05
"value__fft_coefficient__attr_""imag""__coeff_91",9.871829027791017e-05
"value__fft_coefficient__attr_""imag""__coeff_81",9.871669012517272e-05
"value__fft_coefficient__attr_""angle""__coeff_88",9.83847852049295e-05
"value__fft_coefficient__attr_""real""__coeff_69",9.835467170211949e-05
"value__fft_coefficient__attr_""imag""__coeff_85",9.833207639363864e-05
"value__fft_coefficient__attr_""angle""__coeff_83",9.831335595852382e-05
"value__fft_coefficient__attr_""real""__coeff_61",9.784005306953139e-05
"value__fft_coefficient__attr_""real""__coeff_62",9.773003397325348e-05
"value__fft_coefficient__attr_""imag""__coeff_77",9.77290057136225e-05
"value__fft_coefficient__attr_""imag""__coeff_51",9.763141474571913e-05
"value__fft_coefficient__attr_""angle""__coeff_68",9.758554068424057e-05
"value__fft_coefficient__attr_""imag""__coeff_59",9.714546761725342e-05
"value__fft_coefficient__attr_""imag""__coeff_83",9.706238290076847e-05
"value__fft_coefficient__attr_""imag""__coeff_95",9.700126247933742e-05
"value__fft_coefficient__attr_""imag""__coeff_99",9.693447569069176e-05
"value__fft_coefficient__attr_""real""__coeff_99",9.685624383962604e-05
"value__fft_coefficient__attr_""real""__coeff_78",9.65758832871798e-05
"value__fft_coefficient__attr_""real""__coeff_79",9.657185944110126e-05
"value__fft_coefficient__attr_""imag""__coeff_50",9.651302796658397e-05
"value__fft_coefficient__attr_""real""__coeff_81",9.649996596618348e-05
"value__fft_coefficient__attr_""imag""__coeff_74",9.644543905550415e-05
"value__fft_coefficient__attr_""real""__coeff_75",9.636714550960761e-05
"value__fft_coefficient__attr_""imag""__coeff_70",9.626705960591721e-05
"value__fft_coefficient__attr_""imag""__coeff_87",9.622154657254644e-05
"value__fft_coefficient__attr_""angle""__coeff_91",9.564834724198811e-05
"value__fft_coefficient__attr_""angle""__coeff_93",9.546923676666795e-05
"value__fft_coefficient__attr_""imag""__coeff_79",9.523699817422724e-05
"value__fft_coefficient__attr_""real""__coeff_86",9.52146419443665e-05
"value__fft_coefficient__attr_""real""__coeff_66",9.481153420325373e-05
"value__fft_coefficient__attr_""imag""__coeff_68",9.481030340409476e-05
"value__fft_coefficient__attr_""real""__coeff_95",9.456478679337227e-05
"value__fft_coefficient__attr_""imag""__coeff_67",9.449209163244964e-05
"value__fft_coefficient__attr_""imag""__coeff_63",9.395488805043748e-05
"value__fft_coefficient__attr_""imag""__coeff_88",9.3762586429404e-05
"value__fft_coefficient__attr_""real""__coeff_89",9.341857002470969e-05
"value__fft_coefficient__attr_""real""__coeff_92",9.34079554063232e-05
"value__fft_coefficient__attr_""real""__coeff_83",9.330135395446698e-05
"value__fft_coefficient__attr_""real""__coeff_91",9.324662686157008e-05
"value__fft_coefficient__attr_""real""__coeff_96",9.307489714731379e-05
"value__fft_coefficient__attr_""real""__coeff_63",9.26250951163154e-05
"value__fft_coefficient__attr_""angle""__coeff_98",9.262089815819352e-05
"value__fft_coefficient__attr_""imag""__coeff_93",9.220281457196471e-05
"value__fft_coefficient__attr_""angle""__coeff_84",9.219952945793992e-05
"value__fft_coefficient__attr_""angle""__coeff_75",9.212418503164754e-05
"value__fft_coefficient__attr_""imag""__coeff_94",9.19731385355533e-05
"value__fft_coefficient__attr_""imag""__coeff_96",9.186614188674085e-05
"value__fft_coefficient__attr_""imag""__coeff_89",9.18520672097472e-05
"value__fft_coefficient__attr_""real""__coeff_73",9.150268619935075e-05
"value__fft_coefficient__attr_""real""__coeff_70",8.984633645514771e-05
"value__fft_coefficient__attr_""real""__coeff_60",8.796713166466819e-05
"value__fft_coefficient__attr_""real""__coeff_84",8.778547165602111e-05
"value__fft_coefficient__attr_""real""__coeff_88",8.753314902386094e-05
"value__fft_coefficient__attr_""real""__coeff_97",8.507043160609601e-05
"value__fft_coefficient__attr_""angle""__coeff_0",4.7009850066839385e-05
value__autocorrelation__lag_0,4.198032551305972e-05
value__large_standard_deviation__r_0.25,2.4921765761460495e-05
value__symmetry_looking__r_0.1,2.3099478976093258e-05
value__large_standard_deviation__r_0.30000000000000004,2.0885708322318883e-05
value__ratio_beyond_r_sigma__r_10,5.926508252413562e-06
value__symmetry_looking__r_0.15000000000000002,4.9504131175302936e-06
value__large_standard_deviation__r_0.05,1.4206455601758376e-06
value__large_standard_deviation__r_0.35000000000000003,3.0791043801991e-07
value__symmetry_looking__r_0.2,1.7878791763308655e-07
value__value_count__value_0,0.0
value__value_count__value_-1,0.0
value__large_standard_deviation__r_0.55,0.0
value__sum_of_reoccurring_data_points,0.0
value__ratio_value_number_to_time_series_length,0.0
value__large_standard_deviation__r_0.75,0.0
value__value_count__value_1,0.0
value__large_standard_deviation__r_0.6000000000000001,0.0
value__large_standard_deviation__r_0.65,0.0
value__large_standard_deviation__r_0.7000000000000001,0.0
value__large_standard_deviation__r_0.8,0.0
value__symmetry_looking__r_0.9500000000000001,0.0
value__symmetry_looking__r_0.8500000000000001,0.0
value__symmetry_looking__r_0.9,0.0
value__symmetry_looking__r_0.75,0.0
value__symmetry_looking__r_0.7000000000000001,0.0
value__symmetry_looking__r_0.65,0.0
value__symmetry_looking__r_0.6000000000000001,0.0
value__symmetry_looking__r_0.55,0.0
value__symmetry_looking__r_0.5,0.0
value__symmetry_looking__r_0.45,0.0
value__symmetry_looking__r_0.4,0.0
value__symmetry_looking__r_0.35000000000000003,0.0
value__symmetry_looking__r_0.30000000000000004,0.0
value__symmetry_looking__r_0.25,0.0
value__symmetry_looking__r_0.0,0.0
value__large_standard_deviation__r_0.9,0.0
value__large_standard_deviation__r_0.8500000000000001,0.0
value__large_standard_deviation__r_0.9500000000000001,0.0
value__symmetry_looking__r_0.8,0.0
value__sum_of_reoccurring_values,0.0
value__percentage_of_reoccurring_datapoints_to_all_datapoints,0.0
"value__fft_coefficient__attr_""imag""__coeff_0",0.0
value__partial_autocorrelation__lag_0,0.0
value__large_standard_deviation__r_0.4,0.0
value__large_standard_deviation__r_0.45,0.0
value__large_standard_deviation__r_0.5,0.0
value__has_duplicate,0.0
value__has_duplicate_min,0.0
value__has_duplicate_max,0.0
value__query_similarity_count__query_None__threshold_0.0,0.0
value__percentage_of_reoccurring_values_to_all_values,0.0
